時間,コメント,予測値
1960.095,うっま,0
1960.71,やるやん,0
1960.999,おおお,0
1961.269,おぉ〜,0
1962.506,つえー,0
1963.012,カーテンw,1
1963.95,せーーーーふ,0
1964.975,いいね,0
1965.282,スルースキル,0
1968.962,草,1
1970.196,草,1
1971.403,どうせ本番でつかえねーよ,0
1974.275,草,1
1974.444,ｗｗ,1
1974.841,お願いじゃすぱー,0
1975.072,草,1
1975.084,作戦ジャスパーｗ,1
1975.447,コメ消しうるさい,0
1975.611,ギアさん用w,1
1976.272,きっちー,0
1976.411,反応かわいいねえ,0
1976.544,作戦Jaspaer,0
1976.576,:破壊,0
1976.809,ww,1
1979.141,にょっす！,0
1979.67,w,1
1980.036,草,1
1980.368,草,1
1980.458,草,1
1980.472,草,1
1981.09,草,1
1981.574,フリック任せ,0
1981.905,草,1
1982.13,笑笑,0
1982.364,固定砲台やん,0
1983.949,楽しそうでいいなぁw,1
1985.112,ww,1
1985.99,やばすぎｗ,1
1986.136,じゃすの負担デカすぎるw,1
1986.82,ｗｗ,1
1987.045,いいねｗ,1
1987.281,固定砲台ま？ｗ,0
1988.06,草,1
1989.877,おもろ,0
1990.001,草,1
1990.021,草,1
1990.304,にょ,0
1990.939,草,1
1991.939,草,1
1992.554,ドン座,0
1992.998,ww,1
1995.283,圧あるな,0
1995.596,草,1
1995.656,にょっす,0
1996.243,ジャスパーさんへの無茶振り草,0
1996.252,w,1
1998.752,堂々としているｗ,0
1998.889,コメ消しはっや！,0
2001.415,背負わすねえw,1
2001.962,責任おっもｗ,1
2001.968,w,1
2002.509,脳筋戦法で草,0
2003.2,フリック力かw,0
2004.693,それジャスパーじゃなくてSmithやん,0
2004.787,じゃす背負え,0
2009.042,すまにょ、,0
2010.34,タレットジャスパー,0
2012.199,なるほど,0
2013.649,モデさんありがたいな,0
2014.999,1マップめ,0
2017.17,なるほど,0
2018.381,確かに,0
2021.986,そうなのか,0
2022.108,あ,0
2023.138,なるほど,0
2023.109,さすがのもで,0
2025.657,そう言われるとたしかにだわ,0
2025.958,喧嘩はやめてにょ,0
2026.629,すまにょ,0
2028.823,おお,0
2029.385,樟葉さんジャスパーさんが要でねす,0
2030.185,じゃす背負います,0
2031.034,学びが多いな,0
2032.873,へぇ,0
2034.061,確かに壁とあんま変わらんな,0
2035.118,モデありがとういらん！！！スルー！スルー！！,0
2036.616,すまにょ,0
2038.203,スルーw,1
2039.743,対よろ,0
2040.252,じゃすぱー先生w,1
2040.424,これいっつも思ってたけどやっぱいらんのか,0
2044.846,やあ,0
2044.808,やっべ,0
2045.923,.xe漏洩w,1
2048.011,対よろ,0
2049.694,むずいなぁ,0
2051.372,草,1
2051.532,これでもランクでやるとヘブンたけよって文句言われるんだよな,0
2053.29,草,1
2054.208,漏way,0
2057.907,加藤さーん,0
2058.039,ｗｗ,1
2059.055,チームだからねｗ,1
2060.797,草,1
2060.986,草,1
2061.175,草,1
2062.36,w,1
2062.422,ｗｗ,1
2063.074,草,1
2063.494,ｗ,1
2063.757,このチーム楽しいけど勝つイメージが持てんw,1
2063.915,草,1
2064.307,大将ww,1
2064.594,草,1
2064.583,草,1
2064.647,草,1
2064.674,草,1
2064.906,草,1
2064.947,CR今年,0
2065.667,草,1
2066.862,ギア専用,0
2067.307,関さんｗ,1
2067.516,ずっと聞いてそうw,1
2067.558,スパイギア用w,1
2067.619,草,1
2067.669,背高い人向けのモク,0
2067.701,草,1
2067.793,草,1
2067.987,草,1
2068.276,草,1
2068.373,やあやあ,0
2068.401,関さんw,1
2068.715,ギアさん専用w,1
2069.101,ｗｗ,1
2069.111,ギアさん専用モク,0
2069.563,じゃすに背負ってもらおう,0
2069.768,草,1
2069.849,草,1
2070.098,ギアさん専用ｗ,1
2070.814,巨人用ｗ,1
2070.999,草,1
2071.065,草,1
2071.095,ギアさん用ww,1
2071.896,ギアさん用か,0
2072.144,草,1
2073.002,ギアさん用は草,1
2073.134,ギアさん用ｗｗ,1
2074.601,草,1
2074.712,大将今日どうしたw,1
2076.565,関さんw,1
2077.025,関さん今日とがってんなぁw,1
2080.128,ギアさんw,1
2082.489,ギアさん用おもろいw,1
2083.157,３ｍあるからね,0
2086.172,大将じゅにちさんに厳しいの笑う,0
2086.441,クズハ、応援してるぞ！,0
2095.358,ギアさん突き抜けるよ,0
2096.728,全然話してくれないTT,0
2100.617,おお,0
2100.659,え,0
2103.82,ほう,0
2105.371,すげぇ,0
2106.178,関さんいいね,0
2106.892,すご,0
2108.425,草,1
2108.621,へ〜,0
2110.578,ｗｗ,1
2110.922,草,1
2111.083,草,1
2113.501,草は笑、wと一緒ですよ,1
2113.889,草,1
2113.9,草,1
2114.239,草,1
2114.539,草,1
2114.685,草,1
2114.717,ん？w,1
2114.707,草,1
2114.754,草,1
2114.771,ｗｗ,1
2114.952,ｗ,1
2114.977,草,1
2115.793,草,1
2116.126,またギアさん用か,0
2116.456,草,1
2116.624,すーぐケンカするｗｗ,1
2116.679,今日は関さんがいい意味でジョーカーかw,1
2116.716,草,1
2116.742,草,1
2116.828,草,1
2116.818, ww,1
2116.895,草,1
2116.885,ww,1
2116.955,ｗｗ,1
2116.987,草,1
2117.026,草,1
2117.12,草,1
2117.177,草,1
2117.27,草,1
2117.591,草,1
2117.65,草,1
2118.147,草,1
2118.374,バチバチや,0
2120.089,草,1
2120.62,草,1
2120.885,名指しｗ,1
2120.976,あーあーあw,1
2121.6,草,1
2121.636,草,1
2121.66,w,1
2121.746,草,1
2122.0,草,1
2122.105,ｹﾝｶﾊﾔﾒﾃﾖー！,0
2122.139,草,1
2122.168,草,1
2122.745,草,1
2123.061,関さんのフラストレーションｗ,1
2123.074,ありがたい教えや,0
2123.774,ww,1
2123.782,草,1
2123.833,ｹﾝﾊﾔﾒﾃﾖｰ,0
2124.126,草,1
2124.581,ギアさん用やな,0
2124.79,ｹﾝｶﾊﾔﾒﾃﾖ-,0
2124.816,義務ｷﾞｽ,0
2125.157,ごちゃごちゃww,1
2125.467,ｹﾝｶﾊﾔﾒﾃﾖｰ,0
2126.337,草,1
2127.51,仲良いな,0
2127.564,草,1
2127.924,草,1
2128.343,草,1
2128.532,ｹﾝｶﾊﾔﾒﾃﾖｰ,0
2128.942,草,1
2128.984,草,1
2129.146,草,1
2129.817,ボドカ死んだ？,0
2129.827,草,1
2130.65,ww,1
2131.121,ｹﾝｶﾊﾔﾒﾃﾖー！,0
2132.925,おおおおお,0
2133.452,おじさんたち盛り上げてくれるのいいな,0
2133.643,ｹﾝｶﾊﾔﾒﾃﾖ,0
2133.916,じゃっさん胃に穴あきそうw,1
2134.119,ｹﾝｶﾊﾔﾒﾃﾖｰ,0
2134.982,ｹﾝｶﾊﾔﾒﾃﾖｰ,0
2134.999,イチャイチャ,0
2135.006,ほお？,0
2135.627,入れーww,1
2135.699,おおおおお,0
2135.925,大将おこ,0
2136.384,すげえ,0
2136.384,おおお,0
2136.642,おお,0
2136.981,ｹﾝｶﾊﾔﾒﾃﾖｰ,0
2137.604,お,0
2137.912,ｹﾝｶﾊﾔﾒﾃﾖｰ,0
2138.719,おおおお,0
2138.792,おおおお,0
2139.085,いいね,0
2139.151,おぉ～,0
2139.203,おお！,0
2139.761,草,1
2139.826,おおお！,0
2139.821,おおー,0
2139.834,おお！,0
2140.051,おお〜,0
2140.935,おお,0
2141.627,草,1
2141.947,おー！,0
2142.274,たのむｗｗ,1
2142.333,おー！,0
2142.413,おおお,0
2142.438,おおー！！！,0
2142.579,まあギリか,0
2142.664,ooo,0
2142.804,おおおおお,0
2142.819,おおお,0
2143.32,おおおお,0
2143.417,おー,0
2144.63,おおお,0
2144.724,おおおお！！,0
2144.831,おおおおおお,0
2144.948,おおおおおお,0
2145.029,おおおおお,0
2145.353,unkochan dare,0
2147.083,ﾏｰﾏｰﾏｰ,0
2147.472,おおおお,0
2147.969,おおw,1
2148.222,じゃすw,1
2148.282,おお,0
2149.329,あ,0
2149.408,おおお,0
2151.617,おおお,0
2151.857,おお！,0
2152.04,おお,0
2152.661,じゃっさんw,1
2152.776,まあまあ,0
2153.66,ｹﾝｶﾊﾔﾒﾃﾖｰ,0
2153.665,むずそう,0
2154.19,すごいな,0
2154.2,まあまあ言うなw,1
2155.035,及第点みたいな反応笑う,0
2156.26,すごい！,0
2156.305,たまにやってる人見るけどそうなってたのか,0
2156.989,おお,0
2158.374,これ良いー！,0
2158.418,あ,0
2161.194,はい,0
2162.009,ははは,0
2162.547,色々あってすごい,0
2163.034,なるほどなぁ！,0
2165.095,ｗ,1
2165.705,写メw,1
2166.242,そうゆうことかw,1
2166.749,写メ！？！？,0
2168.349,写メｗｗ,1
2168.594,対よろ〜がんばれ！,0
2169.394,肩つよ,0
2169.903,背負に行ってて草,0
2170.545,写メｗｗ,1
2170.739,写メｗ,1
2170.837,写メ？！,1
2170.984,草,1
2172.921,iPhoneｗｗ,1
2174.311,草,1
2174.548,じ、じい,0
2175.611,古いｗｗ,1
2175.59,写メｗ,1
2176.406,草,1
2177.004,草,1
2177.18,w,1
2177.611,スクショじゃないんか,0
2178.538,写メw,1
2178.913,写メw,1
2178.969,写メｗ,1
2180.253,写メｗｗ,1
2180.737,草,1
2181.015,写メｗ,1
2181.187,写メww,1
2181.794,絶対確認できないってw,1
2181.849,写メw,1
2181.979,にぎやかw,1
2182.475,草,1
2182.531,古いｗ,1
2182.87,草,1
2182.848,写メw,1
2183.237,写メって久しぶりに聞いたw,1
2183.23,写メは死語だぞ,0
2183.29,写メw,1
2183.774,写メw,1
2183.783,写メw,1
2183.867,写メは古いんだよw,1
2184.115,後ろ姿ww,1
2184.283,自責の関,0
2184.383,草,1
2184.429,ww,1
2184.496,草,1
2184.572,おじいちゃんたちがw,1
2184.892,Ｄ,1
2186.892,写メw,1
2187.041,撮影会やんw,1
2187.349,そうだねぇ,0
2188.021,草,1
2188.311,w,1
2188.362,写メｗ,1
2189.219,写メｗｗ,1
2189.435,写メめっちゃ久しぶりに聞いたｗ,1
2189.589,おっさんたちの会話ｗ,1
2190.241,これが言論統制かあ,0
2190.713,いう、けどｗｗ,1
2191.047,w,1
2191.594,じじいw,1
2192.701,い、いう,0
2192.878,草,1
2193.21,古いww,1
2194.559,おもしろw,1
2194.635,しゃ、め？,0
2195.106,草,1
2196.393,じじい；；,0
2197.114,草,1
2197.411,言わないよw,1
2197.617,スクショだねw,1
2200.19,つよ,0
2201.331,スタヌスマホで写真取ってたぞ,0
2201.439,年代を感じる,0
2204.03,平成だ,0
2204.728,アナログスクショ好き,0
2204.946,関さんかわいいww,1
2205.869,おもろい,0
2206.478,写メは古いかｗ,1
2206.562,大将今日絶好調だなw,1
2208.304,死語かもなぁ,0
2209.072,おじいちゃんかもしれんｗ,1
2209.994,5年せんかったんだ,0
2210.427,写メって言っちゃうの分かるw,1
2210.48,写メ死語だなww,1
2210.971,写メールなんだよ,0
2214.094,おもろ,0
2215.079,B,0
2218.687,葛葉もちゃんじーおだもんねw,1
2221.332,メールじゃないもんねw,1
2221.861,写メールだからなw,1
2227.868,リコンいいね,0
2228.062,ﾏｼﾞﾚｽするとスタヌと純以外まだ声わからんのよ…；；,0
2231.435,関さん可愛いくて面白いなぁ,0
2232.986,純を頼むぞ,0
2234.874,ヒノノニトンみたいな発音,0
2235.524,写メは懐かしいなw,1
2237.488,つい写メって言っちゃうよな,0
2241.566,写メ言うけどPCならスクショでいいよねw,1
2245.981,変な,0
2257.343,かっさんと出来て楽しそう,0
2261.777,（逆だったかもしれねぇ...）,0
2263.436,おじさんたちかわいいね,0
2264.401,キャリー頼むな,1
2266.122,VDK今日真面目だ,0
2266.209,郷に入っては郷に従えって郷側が言う事じゃないぞ,0
2268.57,もっとコーチング聞きたいなぁ,0
2268.59,純じゃなくて加藤さんな？,0
2290.345,加藤さん怖いイメージあったけど面白すぎるな,0
2290.846,ほう,0
2295.272,でょん,0
2295.704,ほぉ～,0
2295.717,そうなんだ,0
2298.459,葛葉頑張れ。,0
2299.231,ｗｗ,1
2299.498,そっちなんだ,0
2300.958,草,1
2302.057,葛葉担当か,0
2302.245,草,1
2302.494,笑,0
2302.776,クズハとイブラヒモビッチは応援してるぞ,0
2303.232,草,1
2304.325,草,1
2304.38,ww,1
2304.681,ww,1
2304.726,ｗ,1
2304.804,草,1
2305.103,にょっす,0
2305.537,草,1
2305.642,草,1
2306.038,草,1
2306.78,草,1
2307.062,ん？,0
2307.116,草,1
2308.897,ｗ,1
2309.406,w,1
2309.569,ww,1
2309.594,草,1
2309.711,草,1
2309.846,草,1
2309.878,ぢゅん！？,0
2309.882,草,1
2310.319,草,1
2310.326,やあ,0
2310.637,これさ～,0
2310.823,草,1
2310.955,草,1
2311.195,ついタメ口がｗｗ,0
2312.261,草,1
2312.246,えらw,1
2312.392,草,1
2312.981,草,1
2313.992,草,1
2314.462,草,1
2314.723,ため口!?,0
2314.73,やあ！応援してるぞがんばれ！,0
2314.753,草,1
2314.961,草,1
2315.039,やあ,0
2316.075,これさ〜？,0
2316.616,w,1
2316.869,コーチ大変かｗ,1
2317.292,これさ〜,0
2318.561,草,1
2318.894,た、めぐち,0
2321.083,なw,1
2321.091,草,1
2321.279,踏みとどまったｗ,1
2321.895,友達やん,0
2322.001,草,1
2322.017,草,1
2322.331,急に肩組みにいったな,0
2322.815,ついついな,0
2324.2,これさ〜,0
2324.797,じわる,0
2325.129,草,1
2325.962,ブロックめんどくさいな,0
2328.28,コミュw,1
2328.345,草,1
2328.653,気さくw,1
2328.735,Hello! Hello!,0
2330.639,タメ口キャンセルナイス,0
2332.852,純にタメでいこう,0
2334.793,一旦上下関係挟んでおこう,0
2340.422,ふふふw,1
2350.728,vdkとじゃっさんいるしなあw,1
2354.236,全部覚えるのむずかしいなぁ,0
2359.031,ひゃｗ,1
2360.068,だまれ,0
2360.105,草,1
2360.645,草,1
2360.653,ほお,0
2360.949,ww,1
2363.002,草,1
2363.535,草,1
2363.685,ｗ,1
2363.998,スカイジェットが生きてる想定だ,0
2364.006,ww,1
2364.174,草,1
2365.218,じゃすにだけはため口許される,0
2365.748,草,1
2365.904,ｗ,1
2366.36,ww,1
2366.41,New member,0
2367.67,するー！するー！！,0
2367.752,テッカテカw,1
2367.833,ぴかーーーｗ,1
2368.253,本日の,0
2368.345,草,1
2368.445,ww,1
2368.506,葛葉！？w,1
2368.524,てっかてかw,1
2368.641,自分でww,1
2368.713,あ,0
2368.887,草,1
2369.089,コメ閉じて気楽に見る。モデさんファイト,0
2369.849,え？,0
2370.013,草,1
2370.359,ん？,0
2370.514,草,1
2370.549,草,1
2370.723,草,1
2370.751,草,1
2370.773,草,1
2370.943,w,1
2371.182,ww,1
2371.239,フラッシュｗ,1
2372.15,草,1
2372.322,草,1
2372.552,ないすｗ,1
2372.636,草,1
2372.644,草,1
2374.58,草,1
2374.671,まぶしいｗ,1
2374.728,顔面テカテカで草,0
2375.559,自分も食らってます,0
2376.728,顔面テカテカで草,0
2377.133,葛葉ｗｗ,1
2378.15,草,1
2378.46,ナイス,0
2378.567,草,1
2378.892,おーるいん,0
2380.576,ww,1
2381.127,眩しい,0
2383.388,ww,1
2385.384,もでーら,0
2386.029,サングラス必須です,0
2387.133,草,1
2391.325,ww,1
2391.704,トロ期待しちゃうわw,1
2392.738,緊張するだろうけど楽しんでねぇ,0
2394.588,もでさんありがにょ〜,0
2400.478,対よろ！葛葉がんばれー！！,0
2400.995,た,0
2403.731,ジュンの悪口言った？,0
2404.426,なんでこんなスタンプスパム多いの？,0
2406.825,あw,1
2408.565,🫰にょー域展開！,0
2408.909,慌てなきゃいけるな,0
2409.1,まぶし,0
2410.734,やあ,0
2413.294,頑張れ〜！！！！！！！！！！,0
2413.707,がんばー！,0
2413.921,あと20分や,0
2414.302,顔テカテカ,0
2414.908,打率どんなもん？ｗ,1
2414.907,時間足りねー,0
2414.918,フラッシュむず目やね,0
2416.153,純って呼び方してるのはきもい,1
2416.668,アセントしかないの？,0
2417.007,時間ペースやばくね？,0
2417.953,yaa!!,0
2418.365,時間がねぇw,1
2424.408,投げ銭にょっす,0
2424.472,あと2マップあるからねｗ,1
2424.874,がんばれー！,0
2427.184,他あんのか,0
2429.179,ww,1
2429.967,草,1
2430.53,ラッシュのみはいかれてるw,1
2434.34,時間ないぞ～ｗ,1
2435.228,パワーｗｗ,1
2436.367,ふぁいとー！,0
2437.198,がんばれ－！,0
2438.821,みんなIQ高いからな,0
2439.153,スロー進行は存在しない,0
2440.183,がんばれー葛葉さん,0
2440.34,何時から？,0
2440.707,これ、まずいなw,1
2440.722,VDK静かやねw,1
2440.737,ナイスパナイパ,0
2441.984,頑張れw,1
2443.188,忙しいなｗｗ,1
2443.189,ふぁい,0
2443.742,頑張れー！,0
2443.876,暴走族！？,0
2444.635,にょっす,0
2445.801,あと2マップがんばれ！,0
2445.81,アイボなにやんだ,0
2447.013,時間足りないね大丈夫かなぁ,0
2447.22,がんば！！,0
2447.754,がんばれー！,0
2449.293,アイコンのワンちゃんかわい,0
2449.327,ここぞと言うときかw,1
2449.331,義務ジョイw,1
2449.493,あと20分で2マップかぁ,0
2450.041,アイボもkj,0
2451.8,がんばれー！,0
2452.501,草,1
2452.516,22時から,0
2452.993,純さんいるとこんなもんやろ,0
2453.071,草,1
2453.252,アイボなにやるんだろ,0
2453.442,草,1
2453.729,22時〜,0
2454.896,大丈夫かｗ,1
2454.878,いじけてる？ｗｗ,1
2455.411,関さんw,1
2455.452,草,1
2455.676,がんばれ！,0
2455.842,義務ジョイの代名詞いるやんw,1
2456.177,頑張れ,0
2456.349,関さんw,1
2456.627,草,1
2456.714,頑張れｗ,1
2457.411,草,1
2457.733,自我,0
2458.23,拗ねてんね,0
2458.456,大将がふてくされてるww,0
2459.083,バス乗りいるな,0
2459.061,ぎ、む,0
2459.538,関さんw,1
2459.892,関さんw,1
2460.137,関さん？,0
2460.593,関さんww,1
2460.618,関さん,0
2460.763,義務,0
2460.841,アイボでもスカイ出すってマジ？,0
2460.885,草,1
2461.221,草,1
2462.624,頑張れ～,0
2465.43,義務ジョイか？,0
2465.548,10時スタートだよね？大丈夫？？？,0
2466.612,義務ジョイw,1
2466.895,変な奴いっぱいくるかもしれないけどごめんな；；,1
2466.946,勝つためのな,0
2470.358,関さんw,1
2470.531,他力本願w,1
2470.994,義務ジョイ,0
2472.467,あ,0
2472.832,草,1
2473.12,あと20分,0
2475.93,草,1
2476.617,ヴァイパーできるのすげぇ,0
2477.999,草,1
2478.456,草,1
2478.726,サングラスのスタンプはなんの意味があるんだ？教えてくれ,0
2480.165,ヴァイパーすご！,0
2480.43,お？,0
2482.745,バイパー使いが2人いるな,0
2483.349,加藤さーんw,1
2483.567,草,1
2484.213,対よろ,0
2487.209,あ、セージか,0
2489.368,みんな仲良くするにょ,1
2491.662,　ヴァイパー弱体したよ,0
2491.899,w,1
2492.731,おお,0
2492.805,icebox kuzuha jett?,1
2493.943,アイボ葛葉どーする？,0
2495.35,いつもこんなもんやろ,0
2496.105,セージ大変ｗ,0
2496.189,作戦ラッシュしかないかｗ,1
2496.886,セージまじかw,1
2497.685,やさしい衛門もいます,0
2500.157,お,0
2500.197,あ,0
2500.706,ｗ,1
2500.767,葛葉セージ？,0
2502.304,純の呼び方いい加減統一しろよ！！！！！,0
2503.069,葛葉セージ！？,0
2503.495,w,1
2503.588,草,1
2504.731,政治の話をします,0
2504.885,セージはまずい,0
2507.109,葛葉のセージか…w,1
2508.473,政治の話はまずい,0
2508.562,声でっかw,0
2510.139,葛葉セージ…,0
