ラベル,コメント
0,バイオRE:2本当にメンタル削れる 
0,フェミさん害悪すぎるで… 
0,家寒すぎてサムスになったわね 
0,東京から逃げ出すバカ増える前にとっとと封鎖してほしい 他県に迷惑かけんな 
0,パチ屋の分煙ボード、飛沫防止には良いだろうけど分煙にはならんだろ…… 
0,ラクレット美味そうだけどたかーい… 
0,リッカーやタイラント(？)よりゾンビの方が余程怖い…… 
0,エイダに替わってからシビアすぎて泣いてる ストレスのあまり吐きそう 
0,亡くなってしまったか 
0,医療従事者が淡々と現場での危機感を発信するのはいいと思うけど本人が個人的にパニってんのをツイートすんのは良くないと思うわ 
0,いやそれで花見してるパリピやパチ並び1億年やってる人達が家にひきこもってくれんならいいと思うけど 
0,若者で基礎疾患無ければ致死率低いことに変わりはないけど重症化しやすい人にうつすリスクやそれで病床が埋まって医療機関がてんやわんやな時にくじ引き低確率で健康な自分が重症化した時に適正な医療を受けられない可能性とかやっぱ考えないんやろなあ 
0,いや外出て遊んでるの若者だけじゃないけどさ 高齢者には特に危機感持ってもらいたいよ… 
0,婚活上手くいかないおじさんにありがち 
0,バイオおわんね?w 
0,咳から血の匂いしてやっとアレなんか流石におかしい？みたいになって受診するという 
0,こういうの正味買う方も買う方だわと思ってしまう 
0,下の階のパリピ男女の笑い声いっつもうるさいからトロンボーン買って重低音を床に向かってお見舞したい 
0,志村けん、流石に骨壷の状態で抱えられているのを見るとショックだな…… 
0,バイオre2はもうやりたくない………怖すぎるし初見殺し多すぎた……re4待ってます……………… 
0,なんかバイオ4は進めていてスゲ?楽しい???！！！！って夢中になってたけどre2はもうホントやりたくない………入りたくないこの部屋……まだ終わらないの……ってなりながらやってた プレイ時間6時間くらいとかいうの見たからそれくらいかと思ってたから18時間かかってるし 
0,半沢延期でショック受けて寝込んでる 
0,1度ウケた喜びを忘れられないのか同じネタを何回も繰り返して飽きられているのに段々ウザがられていくことにも気が付かないおたくの典型例 
0,今日だけ出社って先週言われてたんだけど方針変わって今週全休だったの連絡来てなくて出社したら誰もいなかったんだよ 腹立つからたぴ買って帰るわ 
0,なんか最近結核ちょいちょい見るな… 
0,勝ち戦の恋愛しかしてないと負け戦の攻略方法わからないのかな…だからキモいアプローチになっちゃうのかな…（あいのり） 
0,アフリカの旅、衛生面メチャメチャ厳しそうだな 
0,引きこもりにとってこの状況何の苦もないけど逆に「家にずっといると感染するから常時外で遊んでなさい」というような病気が流行ったとしたら私にはメチャメチャしんどいからそういう事かなと思うことにしている 
0,うわ緊急事態宣言出す流れになってるからスーパー激混みしそう……… 
0,紹興酒買い忘れたな 
0,これは愛知可哀想すぎて 
0,青森の友人、新コロ持ち込んだ人間の情報すぐ拡声器おばちゃんが広めて村八分になってるって言ってたな 
0,あったまいて 
0,酒精綿無くなったらガチでヤバいっしょ 
0,自分と関わりない人とほろわーとの会話表示されないようにしてほしい 
0,2月くらいにぽん酢を吸い込んでからずっと喉の調子わるい 
0,テラハ配信停止か?????????????????? 
0,バカなことやってねえで 働け！の画像 
0,今こういうとこ行くとアカンですよと言われている場所に色々な人の期待を背負っている人が特攻してる方が責められるべきなのでは 
0,"あれ本当にメチャクチャいい曲なのにあの音質といいTrp,Strあたりのピッチの悪さ、走り、遅れ、リードミスとか色々と勿体ないのよな "
0,基本テンポってPercに合わせるもんだと思うんだけどピアノは重いし合流してきたClは走り気味だしお前ら合わせる気あるんか？と 
0,寝れないまま早朝になったから語るね気に食わないポイント 
0,あとスコア見ないと分からないけど2:07くらいから何回かあるFlのGとFそんなブツっと切れる？違和感しかない 
0,正直あの音の尻尾の処理がブツ切りというか抜けない加減は中学1年生疑惑はある 
0,コーヒーフィルターをマスクにする方法みたいなの見たけどコーヒーフィルターが無くなると困るからそういうことするのやめて欲しい………………… 
0,いやいやいやいやいやショックすぎる 嘘であって欲しい 
0,髪の毛たぴミルカラーにしようと思ったのに老人居住地域だからそんな明るい色なかった 
0,フォロワーが1月頃に言ってた喉痛い訳じゃない(？)けどなんか痒いというか確実に炎症起きていて変な咳出るのこれかあってなってる 気管支炎とも違う感じ… 
0,雷雨やば 土日天気悪いのはアホが出歩かなくていいと思うけど 
0,たしかにうちの近くのスーパーも小麦粉のコーナーごっそり欠品してたな 
0,推しが引っ越すの嫌で起動できなくなるのあるあるすぎるな 
0,流れてくるやつが苦いので出来るだけ点したくなかった 
0,パチ屋って開店前に並ぶといいことあるの？ 
0,"文句をつけていると決めつけるなと言う割に自分のとこでブツクサ文句言ってるし〇〇だと誤解しているんですかね?くらいのことを「素人に対して知識がないことを揶揄・侮蔑している」と""決めつけて""んのお前の方じゃ?ん 揶揄されてんのは他人に対しての態度がなってねえ所だよ "
0,間違った知識で殴りかかってんだから素人はこれだからってバカにされんだよな 
0,しかも信頼性のあるソース添えて答えてあげたことを素人向きじゃないことに関してまで文句垂れて面倒くさいなら返答すんなとか言ってんの流石に〇〇様って言われてしまうよ 言われた方はそんなの数え切れないくらい相手してんだろうけど 尊敬するわ 
0,布マスクの不良品、少なからずあるんだろうけど騒いでいる人の中には使い捨てマスクを売りさばいておきたいがために便乗して布マスク叩いて普及を遅らせようとしている層も有りそうだなとか思っている 
0,白目むくか 
0,正直買い物行くくらいでディスポ使いたくないんよなもう 
0,対処療法という言葉に違和感1億%マン 
0,開いてると行っちゃうから閉めろって害悪すぎるわ… 
0,わ！？定期便にしていたニトリルグローブが欠品になった ヤバいな… 
0,ウワーーーーン 
0,ほうじ茶期間限定だったのか！？買うべきだったーーーー 
0,これかああああああ まじで迷惑???????? 
0,午前10時ならみんな起きてると思ったか？？？？？？ 
0,緊急速報のアラートの通知が消せなくてウザすぎる 
0,緊急速報はこの期に及んで外出自粛しないアホにだけ永遠に流しておいてほしい 
0,家の近くで出店マスクやってる人がいて、買うか迷ってるフリして別の客との会話聞いてたらどうにも日本の方ではなさそうで察したよね… 
