投稿時間,コメント,ラベル
3979.239,し返そう,0
3982.964,負けを確信して1キルポ取りに来たなあ笑,1
3984.064,やっぱこのMAP見通しよすぎｗ,0
3984.217,トラウマwww,1
3984.794,確キルゲーミング所属,0
3985.521,キルポの亡者おったなw,1
3986.996,エサだwww,1
3986.995,wwww,1
3990.658,キルポに命かけてるw,1
3990.986,ずっと戦闘出来て楽しいねえ,0
3996.368,wwww,1
3997.417,取れ取れ取れw,1
4005.299,最近確キルの民多いですね…w,1
4017.715,バグは仕方ない,0
4017.671,鬼神と同じノリになってる,0
4023.352,wwww,1
4023.77,そんなバグあってたまるかｗ,0
4024.93,思い出したww,1
4024.767,笑い方似てるw,1
4025.175,www,1
4027.499,思い出したw,1
4029.423,思い出したようにw,1
4030.013,www,1
4033.262,こすり記念日,0
4042.175,MondoとSellyみたいなことしてるやんw,1
4047.905,謎,0
4047.97,思い出w,1
4064.02,まだその話引きずってるw,1
4064.782,付け合い記念,0
4069.507,サプライズアークスターはちょっと,0
4075.678,wwwwwwwww,1
4079.67,そう・・・っすね,0
4079.957,アークスターのシェアですか,0
4081.072,ｗｗｗｗ,0
4092.079,サプライズはｗ,0
4093.033,ここはまっずいwww,1
4094.571,www,1
4095.611,wwwwwwwww,1
4096.485,あっ…,0
4098.377,シェアハピ,0
4101.218,www,1
4102.726,wwww,1
4103.053,！？,0
4105.07,ｗｗ,0
4105.211,wwwwwwwww,1
4105.646,行こう,0
4106.428,えっ合コン！？,0
4107.104,www,1
4107.437,行くな行くなｗ,0
4109.736,合コンはあかんてw,1
4110.029,合コン会場なのw,1
4112.306,ｗｗｗ,0
4114.325,流れるようにエステートイン！,0
4115.094,合コンには弱いと,0
4115.674,合コンに釣られるたw,1
4118.617,痛みを共有するほどの仲の良さってことか？,0
4120.44,寝返ったwww,1
4165.875,ガチ追いしなきゃwww,1
4168.298,今日のサムネケツ出てますやん笑,1
4171.805,ヤンキープレイやんw,1
4173.957,えぐ,0
4174.065,いっけええええ,0
4175.921,殺意がたけぇw,1
4176.828,絶対５６,0
4176.927,ヤンキーすぎるw,1
4182.331,かみーと呼んでやろう,0
4182.634,ヤンキーwww,1
4193.31,おれおいてほしい,0
4219.416,瀕死か？w,1
4225.904,:_nice:,0
4226.443,:_nice:,0
4227.298,:_nice:,0
4232.175,:_nice:,0
4237.893,:_nice:,0
4239.696,ナイスゥ！,0
4239.637,:_nice:,0
4240.436,:_nice:,0
4244.994,:_nice::_nice:,0
4245.569,:_nice:,0
4246.04,:_nice:,0
4248.231,:_nice:,0
4248.46,:_nice:,0
4248.897,ないす！,0
4249.436,:_nice::_nice:,0
4249.521,:_nice::_nice:,0
4249.818,:_nice::_nice:,0
4249.934,:_nice::_nice::_nice:,0
4250.719,:_nice::_nice:,0
4251.06,:_nice::_nice:,0
4251.352,:_nice:,0
4252.036,:_nice::_nice:,0
4253.286,:_nice::_nice:,0
4253.779,:_nice::_nice:,0
4253.699,:_nice:,0
4254.288,ナイス！,0
4254.956,ナイス〜,0
4255.124,:_nice::_nice::_nice:,0
4255.567,:_nice::_nice:,0
4256.632,:_nice:,0
4256.936,:_nice:,0
4257.279,:_nice:,0
4258.239,:_nice::_nice:,0
4258.582,:_nice:,0
4259.583,killポうんめぇ,0
4260.68,:_nice:,0
4261.018,:_nice:,0
4261.216,ナイス〜,0
4261.65,こん:_hii::_naa:,0
4261.722,ないすー,0
4262.406,:_nice::_nice:,0
4264.483,:_nice::_nice::_nice:,0
4265.43,:_nice::_nice::_nice:,0
4266.338,:_nice::_nice:,0
4266.742,:_nice::_nice:,0
4266.798,:_nice::_nice:,0
4267.812,泣いちゃった,0
4268.834,:_nice:,0
4269.22,nice!,0
4269.809,:_nice::_nice:,0
4271.781,だるかわい〜ん,0
4272.193,なんて言ってん？www,1
4272.542,:_nice:,0
4272.93,:_nice::_nice:,0
4277.213,拗ねちゃった,0
4277.145,こんひな〜ナイス！,0
4277.318,ヘラるだるま,0
4278.828,:_nice::_nice:,0
4280.436,いじけたw,1
4280.651,いじけちゃった,0
4281.696,:_nice::_nice:,0
4281.912,ままーの！？,0
4285.901,全然分からんwww,1
4286.913,母国語？,0
4297.606,:_くさぁ:,0
4301.736,草,1
4302.755,:_くさぁ:,0
4304.422,キッズおるってw,1
4305.19,闇の商人！？,0
4305.537,ｗｗｗｗ,0
4307.767,:_くさぁ:,0
4307.658,www,1
4308.154,小学生ｗ,0
4310.299,厨二ww,1
4313.339,:_くさぁ:,0
4314.799,かっけぇ！,0
4314.849,草,1
4316.157,:_くさぁ:,0
4316.275,草,1
4317.285,かっけー！！！！！,0
4318.12,ワクワクしちゃう,0
4318.569,:_くさぁ:,0
4319.434,闇の業界w,1
4319.706,カッケェ…？,0
4321.52,こんひなw,1
4321.719,だるまかっけえ・・・,0
4325.915,かっけえw,1
4326.03,かっけぇ〜wwww,1
4326.528,声だけは良いなだるま www,1
4328.217,:_nice:,0
4329.756,:_nice:,0
4340.881,草,1
4343.24,だるまさんの脳の中中宇宙人にでもいじられたんか？w,1
4343.987,うっま,0
4345.111,:_nice:,0
4349.968,これあるか？,0
4349.939,:_sad:,0
4351.379,マジ？,0
4358.52,通った！,0
4364.665,www,1
4366.059,逃げろ逃げろｗｗ,0
4368.939,www,1
4369.165,:_sad::_sad::_sad:,0
4370.501,にげろー,0
4372.108,ｗｗｗ,0
4373.971,まじかw,1
4377.106,アーマーになったw,1
4377.436,なぜ生きてるww,1
4377.946,逃げろーw,1
4378.003,wwww,1
4379.155,ｗｗｗ,0
4379.286,まさかここから入れる保険が！？,0
4381.585,まっずい、、、,0
4381.849,やばあい,0
4382.777,やっばい,0
4383.102,やばwww,1
4383.211,:_sad::_sad:,0
4383.815,:_sad::_sad:,0
4384.178,どんどん漁夫くるじゃんｗ,0
4384.307,w,1
4385.328,大集合www,1
4385.534,無限にいるｗｗ,0
4386.405,エッグいwww,1
4390.43,:_nice:回収,0
4394.007,合コン会場ここに変更やったか,0
4396.868,ガチ:_nice::_nice::_nice:,0
4399.825,いいぞいいぞｗｗｗｗ,0
4399.898,www,1
4400.843,あっぶうううう,0
4403.838,:_nice::_nice:,0
4404.026,かっこいい,0
4404.354,まさか許される？,0
4404.516,:_nice::_nice::_nice:,0
4405.915,:_sad:,0
4407.743,合コンはじまったやん,0
4407.997,かっけ,0
4412.106,熱い,0
4413.24,wwww,1
4413.724,かわいい,0
4414.289,ミリｗ,0
4415.762,:_くさぁ:,0
4416.037,:_daipan:,0
4416.413,:_daipan:,0
4416.845,ｗｗｗ,0
4417.057,:_daipan:,0
4417.377,wwww,1
4417.42,:_sad::_sad::_sad:,0
4417.691,wwwwwwwwwwwwww,1
4417.88,:_daipan:,0
4418.61,:_daipan::_daipan::_daipan::_daipan:,0
4418.842,ｗｗｗｗｗ,0
4419.05,lol,0
4419.331,:_daipan::_daipan:,0
4419.413,:_daipan::_daipan::_daipan:,0
4419.438,ｗｗｗ,0
4419.362,ｗｗｗｗｗｗ,0
4419.499,wwwwww,1
4419.555,:_daipan:,0
4419.671,:_daipan::_daipan::_daipan:,0
4419.689,ないふぁい:_じーじー::_daipan:,0
4419.778,:_daipan::_daipan::_daipan:,0
4419.908,:_daipan:,0
4420.002,wwwwww,1
4420.1,ｗｗｗ,0
4420.223,草,1
4420.386,草,1
4420.478,草,1
4420.572,草,1
4420.663,:_daipan:,0
4420.906,:_sad::_sad::_sad:,0
4420.77,www,1
4421.079,:_daipan:,0
4421.023,:_daipan::_daipan::_daipan:,0
4421.054,wwwwww,1
4421.577,ｗｗｗ,0
4421.857,wwwwww,1
4422.09,草,1
4422.58,:_daipan:,0
4422.932,:_daipan::_daipan:,0
4423.115,:_daipan::_daipan:,0
4423.587,結構避けたんだけどなぁw,1
4424.599,wwww,1
4424.796,助けられなかった:_sad:,0
4424.896,:_daipan:,0
4424.976,:_daipan::_daipan::_daipan:,0
4425.161,:_daipan:,0
4425.301,かわいい,0
4425.419,:_daipan::_じーじー:,0
4425.691,むっごいw,1
4425.743,:_じーじー::_じーじー::_じーじー:,0
4425.904,ナイス台パン,0
4426.235,:_じーじー:,0
4426.317,:_daipan::_daipan:,0
4426.426,ｗｗｗｗｗ,0
4426.763,:_daipan::_daipan:,0
4427.288,草,1
4427.332,ないす！だいぱん！,0
4427.615,ばん！,0
4428.023,www,1
4428.849,:_daipan::_daipan::_daipan:,0
4429.091,:_daipan:,0
4429.113,:_daipan::_daipan::_daipan::_daipan:,0
4429.145,wwwwwww,1
4429.267,:_daipan::_daipan::_daipan:,0
4430.167,wwwwwww,1
4430.397,ないふぁいwww,1
4431.58,ないふぁいww,1
4431.612,草,1
4432.159,:_sad::_sad::_じーじー:,0
4432.468,:_daipan::_daipan:,0
4433.073,ﾊﾞﾝｯ!,0
4433.702,ないぷらー,0
4433.984,カサカサカサカサ,0
4434.615,なんだあれｗ,0
4434.94,:_daipan:,0
4436.175,NF,0
4436.587,ないふぁい:_じーじー:,0
4436.706,えぐい,0
4437.221,:_じーじー:,0
4438.005,:_daipan:,0
4438.125,一般人おったってwww,1
4438.375,誰も幸せにならなかったなあww,1
4439.16,:_daipan:,0
4439.96,:_daipan::_daipan::_daipan:,0
4440.283,:_daipan::_daipan:,0
4440.878,無慈悲ｗ,0
4443.781,おもろすぎw,1
4443.899,ｗｗ,0
4444.758,ナイファイｗ,0
4445.491,nfwwwww,1
4446.912,約束された台パン,0
4447.445,ひなーのぉこんばんは,0
4447.884,ないふぁい:_じーじー:,0
4448.019,がちえぐいwwww,1
4449.063,ないふぁいw:_daipan::_じーじー:,1
4450.277,ないふぁい:_じーじー:,0
4452.021,wwww,1
4452.642,rip desk wwww,1
4456.345,意地でもRP盛るタイプや,0
4458.27,今シーズンハイド多いらしいよ,0
4465.522,ひなのちゃんこんばんは,0
4465.65,面白すぎて笑いっぱなしよ,1
4465.774,:_daipan:,0
4472.331,ハイド、、、できるんかなぁwww,1
4476.916,あのハイドはえぐい。乾いた風絡ましてきたって,0
4484.719,プラチナなんよなw,1
4485.956,今きました！こんひな,0
4497.383,頼もしいな,0
4500.32,ハイドマスターだった,0
4505.68,おっと、、、,0
4511.72,ん？,0
4516.737,try doing宣言,0
4517.02,まさかのライフライン,0
4521.654,強そう,0
4530.786,やらなすぎなんよwwwww,1
4533.167,おっと？,0
4539.54,www,1
4540.213,www,1
4541.162,ｗｗｗ,0
4541.341,ｗｗｗｗｗ,0
4543.793,ｗｗｗｗｗｗ,0
4543.773,ｗｗｗ,0
4544.284,草,1
4544.937,www,1
4545.391,www,1
4546.089,シルバーw,1
4546.252,www,1
4546.37,あー……,0
4547.156,草,1
4548.422,www,1
4549.393,wwwwwww,1
4550.717,wwwwwwww,1
4550.809,ｗｗｗ,0
4551.712,ｗｗｗ,0
4554.783,www,1
4554.982,そっちかw,1
4555.769,www,1
4557.954,www,1
4558.785,www,1
4559.871,生意気にもwww,1
4562.081,wwwwww,1
4568.834,なら仕方ないかぁ,0
4573.681,wwwwwwwww,1
4578.032,かっけ,0
4579.143,ｗｗ,0
4581.408,www,1
4581.629,ｗｗｗ,0
4586.036,登録者増えた:_nice:,0
4587.101,www,1
4592.6,青アーマー取れてないで,0
4594.749,青アーマー拾えてません、と,0
4596.375,初めて聞いた,0
4614.854,なんて？,0
4618.992,滑舌がw,1
4619.66,ショットボンボボボ,0
4635.379,:_はてな:,0
4641.217,全然いたww,1
4675.097,わかりみ,0
4677.951,貴重なリピーター使用,0
4707.552,うまい,0
4712.68,www,1
4713.514,おどっとるwww,1
4714.782,:_nice:,0
4715.638,:_nice::_nice:,0
4716.294,:_nice::_nice:,0
4717.132,:_nice::_nice:,0
4717.095,:_nice::_nice::_nice:,0
4717.262,ないすw,1
4717.387,良い拳,0
4717.641,:_nice::_nice:,0
4718.049,:_nice:,0
4718.069,:_nice::_nice::_nice:,0
4718.071,:_nice:,0
4718.122,:_nice::_nice:,0
4718.221,ありww,1
4719.167,なんとかなるのかよw,1
4719.184,:_nice:www,1
4720.606,:_nice:,0
4720.81,:_nice::_nice:,0
4721.144,:_nice::_nice::_nice:,0
4721.185,ナイス〜！,0
4721.87,nice!,0
4722.355,:_nice:,0
4723.638,ナイスゥｗ,0
4728.069,:_nice::_nice::_nice::_nice:,0
4728.723,:_nice:,0
4729.512,プラウラーのダメの入り方早いな,0
4731.723,ナイス〜,0
4733.356,www,1
4734.097,:_nice::_nice:,0
4735.019,なんでかてるんwwwww,1
4737.155,格闘家居たww,1
4739.116,沼バトルw,1
4751.08,www,1
4751.597,www,1
4760.534,キツいwwwwww,1
4763.146,スマブラしてるやつおったなぁww,1
4764.847,wwwwwwww,1
4776.658,ありさかなにしてんの？,0
4798.581,無限ガチャ編,0
4806.122,www,1
4808.847,ありぴがママなんよ,0
4811.676,さすがありママ,0
4811.86,いいんかいら,0
4812.537,ドラざか,0
4813.468,wwww,1
4813.695,すご,0
4813.895,ｗｗｗ,0
4814.274,wwwwww,1
4814.894,やばいってww,1
4816.993,いいんだwww,1
4817.847,www,1
4818.373,wwwwwwww,1
4819.757,えぐいw,1
4820.447,わおｗｗ,0
4820.955,www,1
4821.872,まじ？m,0
4822.042,www,1
4823.577,w,1
4823.682,ありえもんやw,1
4823.879,なんでも叶えてくれるやん,0
4824.949,いいの！？,0
4826.387,スゴすぎｗｗ,0
4826.977,富豪おる,0
4827.558,土地草,1
4830.28,草生えた,1
4831.197,宮崎の半分はえぐいw,1
4831.377,ｗ,0
4832.097,ありママｗｗ,0
4834.17,あり活,0
4835.542,宮崎無理なんかぁwwww,1
4839.91,青山はいいのか…,0
4841.126,青山の土地えぐw,1
4841.483,青山？,0
4842.354,宮崎は譲れんｗｗ,0
4842.955,ww,1
4843.173,宮崎誰も欲しがらんやろ,0
4843.293,守護神,0
4844.493,宮崎へのこだわりつっよ,0
4846.646,青山？,0
4847.514,青山？？,0
4848.655,国土の分割レベルの会話で草,1
4849.405,地元大事やからなw,1
4851.047,青山県民泣くて,0
4850.99,めちゃくちゃリアルな土地出たなw,1
4851.898,三重もらおかーーw,1
4853.315,日本全土の土地もってるw,1
4855.389,青山よか宮崎のほうが安そうなのに…,0
4855.663,青森じゃなくて？,0
4856.343,青山,0
4857.063,青山？？,0
4858.519,青山？,0
4858.91,青森じゃなくて？？,0
4860.819,青山と宮崎の半分ならどっちが高いんだろうｗ,0
4861,青山？,0
4862.54,洋服かな？,0
4863.904,青森じゃなくて青山なんや,0
4865.032,青森じゃないのか…,0
4865.535,洋服の青山,0
4865.636,青森じゃなくて？,0
4868.72,？？？？？,0
4869.353,青山？,0
4869.392,青山どこ？,0
4869.925,青森？,0
4871.526,青山県www,1
4872.532,青森じゃないんw,1
4872.981,三重県の青山高原ですか？,0
4872.961,ちなみに、青森じゃないかな？,0
4880.913,青山って東京？,0
4883.192,南青山なのか北青山なのか,0
4885.713,東京の青山やろ,0
4887.847,東京の青山やない？,0
4890.144,青山は東京にあるバカ土地高い所,0
4890.434,めっちゃ自然に言うから一瞬気づかんかったわｗｗ,0
4893.786,表参道とかがあるところです,0
4896.112,あっ東京のか,0
4899.701,ナイス紫,0
4910.353,県の話ではなくかｗｗ,0
4910.556,東京だと思ってた,0
4912.348,東京都の青山,0
4917.85,3人金ノックキモいってww,1
4918.183,急に青森欲しがらんでしょう,0
4918.698,一個上のアーマー出るのいいな,0
4923.261,東京に青山あるんやでw,1
4927.445,定年来ちゃうよ,0
4933.448,セレブ街,0
4935.3,wwwwwwww,1
4935.777,まっずい,0
4936.684,wwwwwwww,1
4939.642,逃げろー,0
4939.989,迫真すぎるｗ,0
4942.148,www,1
4943.194,にげろおおおおお,0
4945.951,www,1
4946.161,まっずいｗｗ,0
4946.378,判断が早い！,0
4947.066,草,1
4947.28,オリンパスは漁夫祭りやぁ,0
4948.403,逃げろーろー,0
4948.69,迫真の逃げろw,1
4948.776,www,1
4949.823,いい逃げw,1
4950.65,ターミナル漁夫ヤバい,0
4951.948,ww,1
4953.875,www,1
4954.756,www,1
4955.008,もうトラウマやんｗ,0
4956.324,声量えぐいてwwww,1
4956.745,トラウマやんwww,1
4956.791,危ないｗｗｗ,0
4957.163,にげろwww,1
4963.574,ｗｗｗｗ,0
4965.555,判断がはやい,0
4966.289,こん:_hii::_naa:,0
4970.252,釘バット引きずっとったなぁ,0
4970.637,それは嘘,0
4974.005,だるさかひなーのまじ！？,0
4977.174,ナイス危機察知能力,0
4979.178,お前〜！,0
4980.381,目が真っ黒だった,0
4983.176,耳も治ったのか,0
4983.682,いや耳悪いやんw,1
4984.441,チャジラ許せねぇよなぁ,0
4984.736,ホントか？ｗｗ,0
5001.342,ヤンキーwww,1
5010.158,:goblin:｢判断がはやい！｣,0
5015.462,ヤンキーすぎるw,1
5016.01,:_nice:,0
5016.154,:_nice::_nice:,0
5023.445,:_nice:,0
5023.714,:_nice:,0
5027.156,ヤンキームーブすぎるw,1
5029.451,え？,0
5030.871,:_nice:,0
5033.643,ナイス！,0
5034.146,:_nice:,0
5037.98,べっｗ,0
5039.615,:_nice:タッチ,0
5041.141,:_nice:,0
5047.795,ライフラインが役立つ瞬間や,0
5054.116,ないすー！,0
5066.288,これいつませやるの？はたくおれあぽみたい,0
5072.944,やれやれやれ,0
5090.563,また挟まれてるｗｗ,0
5090.856,やべぇｗ,0
5095.264,地獄w,1
5097.039,この人たちに喧嘩売っちゃいかんなぁ,0
5097.692,多い多い,0
5098.626,いっぱいいらっしゃる、、、,0
5103.781,いろんなとこから弾が飛んできてるwww,1
5107.591,何時ごろ終わるか教えて,0
5108.305,まずいまずいw,1
5108.792,えぐいえぐいw,1
5111.337,やばいw,1
5112.369,いすぎwww,1
5113.673,また合コン始まったw,1
5114.094,めっちゃいるw,1
5117.081,つよw,1
5121.074,この辺漁夫ずっと来る,0
5127.047,combination team unexpected,0
5157.973,みんなで自己蘇生w,1
5160.535,wwwwwwwwww,1
5161.188,wwww,1
5161.258,通るか？,0
5161.194,:_くさぁ:,0
5161.59,皆金もっとるってｗｗｗｗｗ,0
5162.529,3人ｗｗｗｗ,0
5162.683,wwww,1
5162.683,wwww,1
5162.871,:_くさぁ:,0
5163.528,www,1
5163.962,wwwwww,1
5163.936,wwwwwwwww,1
5164.244,wwww,1
5164.425,wwwwwwwww,1
5165.192,ｗｗｗｗｗｗｗｗ,0
5165.261,ww,1
5165.894,なんだこの集団ｗ,0
5167.43,:_くさぁ:,0
5167.553,キモすぎw,1
5167.931,wwz,1
5168.141,みんな自己蘇www,1
5168.446,www,1
5168.489,全員金盾ｗｗ,0
5168.467,みんな揃ってwww,1
5168.835,全員ｗｗｗ,0
5169.196,3人自己蘇w,1
5169.866,www,1
5170.144,レア光景ｗ,0
5170.742,ｗｗｗ,0
5170.768,きちゃwwww,1
5170.91,www,1
5170.958,クソワロタwww,1
5171.255,起きたあああああ,0
5172.099,wwwwwwwwwww,1
5172.469,3人www,1
5172.95,えぐ,0
5173.229,www,1
5173.314,ﾕﾙｻﾚﾅｶｯﾀ,0
5173.717,草,1
5174.064,みんな自己蘇生やんけwwww,1
5174.201,全員自己蘇wwwwww,1
5174.32,:_nice:,0
5175.141,wwwwww,1
5175.619,3人で自己蘇生ｗｗｗ,0
5176.351,ｗｗｗ,0
5177.295,ｗｗｗｗｗｗ,0
5178.706,wwww,1
5178.592,まじおもろい,0
5178.908,ｗｗｗｗｗｗ,0
5178.934,wwww,1
5179.26,草,1
5179.885,:_くさぁ::_くさぁ::_くさぁ:,0
5180.439,www,1
5180.938,:_くさぁ:,0
5182.069,ｗｗｗｗｗ,0
5181.996,面白すぎwww,1
5184.049,全員自己蘇生は強い,0
5184.55,こっわw,1
5186.556,www,1
5188.043,6人パーティーやんけ　きっもｗｗ,0
5188.26,みんな金盾草www,1
5189.71,wwww,1
5190.261,なんだこれｗｗｗ,0
5190.422,wwwwww,1
5190.701,:_くさぁ:,0
5190.873,草,1
5192.697,wwww,1
5193.044,3人自己そは草,1
5193.913,:_くさぁ::_くさぁ::_くさぁ:,0
5194.223,おもろすぎwww,1
5195.288,相手からしたら意味わからんろw,1
5197.295,全員wwwwwww,1
5198.132,草やろこんなん,1
5200.338,これ最強じゃね？www,1
5202.729,笑いすぎてお顔動かんくなるの好き,1
5202.67,めんどくさいやつだｗｗ,0
5203.229,www,1
5208.838,:_sad:,0
5210.231,www,1
5210.824,wwwwww,1
5211.114,www,1
5211.28,あ,0
5211.567,あっ,0
5212.208,ないふぁい,0
5212.316,ないふぁいww,1
5212.935,ｗｗｗ,0
5213.413,:_じーじー:,0
5213.658,ないふぁい！:_じーじー:,0
5213.785,wwwwww,1
5214.076,wwwwwwww,1
5214.285,:_じーじー:,0
5214.541,www,1
5214.773,すごいんだw,1
5214.872,なんで行先バレてたんだ？,0
5215.504,nf ! wwww,1
5216.773,上に乗ったwww,1
5216.856,www,1
5216.924,wwww,1
5217.74,www,1
5219.176,ないふぁい:_じーじー:,0
