コメント,ラベル
かるび報告すごい,0
かるびさんもいい声でてる！がんば！,0
クロスかー,0
かるびすげ,0
にじ最強は葛葉だろ！？,0
カルビぃー,0
かるびの手術成功したのか,0
相手のナイスカバーだ,1
強いな,0
対よろファイト！,0
ロレつんよ,0
さすがローレンだ,0
おしいよ,1
めっちゃコールいいな,0
いいよーないすー,1
KOROSS ,0
ろーれんさすがだな,0
コールめっちゃいいな,0
修正していくのよき～,0
やつまちまえー！,0
守りいいぞ,0
応援してる♡,0
大丈夫！行けてるよ！,0
今日みんなチルだね,0
ファイティング,0
応援してるよ〜,0
ganbare!,0
おおナイス,1
リーダーナイス！,1
水無瀬ないす！,1
チャームきになるなぁ～,0
どまよん,0
リーダーつよい！,0
実りのあるバイ時の報連相いいな,0
ないすよ！,1
ふぁいてぃん〜,0
応援してるよー！,0
のせさんつええな,0
おっし,1
おしいおしい,1
まじかよのせさん,0
どんまい！,0
おっしいい,1
おしー！,0
おしいおしい！,1
おしいぞ,1
バラバラ,0
クラッチクイーンすぎる,0
大丈夫だよ～,0
いいチャレンジだよ！,0
ラプ様判断わるくなかった,0
勿体ねー,0
どんまいどんまい,0
葛葉ほんまに勝てる,0
しゃーなしやねー,0
今のアカンか,0
頑張れ♡,0
まじで判断のスピード勝負やね…！惜しい; ; ,1
いや昨日より全然いい,0
報告めっちゃいい,0
本番コーチ喋れないのに、こんな喋ってて大丈夫か？,0
パンクしちゃっただけや,0
切り替えや,0
のでさんつっよ,0
やっぱのせさん強いな,0
かるびエイム集中してたね。しゃーない,0
集中してるからしゃーない,0
悩むのはしゃーなし,0
かるびが武器拾って抜き返したかったね,0
かるび頑張ってるの伝わるからマジで勝ってほしい,0
勝ってくれー！,0
ここがいい勝負してるの個人的にめっちゃ嬉しい,0
がんばがんば！,0
水無瀬強い！,0
耐え偉すぎだ,0
ファイト－！,0
ろれつえ,0
正直BO1は勝てると思ってる,0
ラッシュは止めれんな〜,0
GJ,0
ラプ様ー！,0
ほんまうまくなってる,0
うまいうまい,0
ラッシュ多めだ,0
おしい。,1
おっしい～,1
ロレ t,0
惜しかった,0
ラプ様強かった！,0
ラプ様うまいぞ,0
ラプちゃん惜しい,1
これ5番手の実力じゃないな,0
おしいぃー！,1
ちょっとチルしたいな,0
攻めうまいな,0
ナイスです,1
まじでおしい,1
めっちゃ強かったよ,0
おっしぃ〜,1
ラプちゃんnt,0
ラプさん強い,0
惜しいんだ,1
ラプ様最高,0
葛葉さん頑張れ♡,0
ラプ様強いな,0
おしいねー,1
みんなエイムいいねぇ,0
フィジ負けてないよぉ,0
抜きポジって抜けんのかな,0
取られてるの全部おしいからいけるぞ,1
のせさんはつよいよ,0
惜しいしのせさんつよいわ,1
ラプ様うまい,0
まだまだこっからよ〜,0
合わせられたらまじで強いな！,0
あと一歩が…,0
パラリーヤ好きや,0
オペ貯金したいね,0
てかサムネメチャいいね,0
モク上手くなってるな,0
葛葉頑張ってくれ,0
相手めっちゃラッシュするな,0
ありゃそこいたのかぁ,0
ゴリゴリ来るね,0
個々のフィジ強いなー相手,0
合わせられればなあ,0
がんばってー！,0
ひば上手くね,0
つぇ,0
フィジつえーな,0
強いなぁ,0
nt nt,0
巻き返せる巻き返せる,0
ひばつええ～,0
流石に優勝候補か,0
みっちーだぞ、通るまで通すぞ,0
フィジが強いからなぁ,0
タイムアウトないの？,0
がんばれ…！,0
今日ナイフシンプルだな,0
ガンバ〜,0
これ相手セット見せる気ない？固まり過ぎやし,0
全員でいきたいね,0
葛葉IGLいけるんじゃね？,0
全然振ってこないな,0
ういーす,0
いけるんじゃね,0
5人揃ってのリテイクだ～,0
ないす１,1
ないすよ,1
流石に強いな,0
みんな同じとこ見てたなー今,0
つえーな,0
相手フィジカルつっよ,0
まだ全然大丈夫,0
フィジ高いな,0
nrt,0
いい勝負してるよ！いけるぞ！,0
チル,0
結構混乱するねー,0
つぎつぎ♡,0
まぁまぁ,0
さすがにtier1か,0
ﾋﾄﾂﾋﾄﾂな,0
1本断ち切ろう,0
あと2日ほしいな,0
頑張れぇぇ,0
さすがに全勝してるだけあるなー,0
相手はフィジ以上に理解度がそれぞれ高いからなしょうがない,0
ないわん,0
ナイス1,1
水無瀬！,0
今日下馬評1番強いチームとなんだね,0
ウルト神かよ,0
水無瀬さんナイス！,1
一枚ナイス,1
リーダーナイスすぎ,1
いい削り,0
ウルトナイス,1
よく一人もってたったな,0
人数有利やで,0
下,0
バラバラだ,0
いやーうまいな,0
一人一人当たっちゃった,0
シンプルに強いな,0
かるびやばすぎねーか,0
四天王方式やな,0
ロレつよ,0
きちいなあ,0
こっから負けるか,0
ろれえぐいなー,0
ローレンうんめえな,0
設置まで待ってよかったな,0
このナイフかっちょいいな,0
今のはフィジ,0
人数有利こっちか勝負しちゃったなぁ,0
フィジえぎ,0
合わせれてたらな,0
士気挙げよう,0
不意打ちに要注意,0
フィジカルゴリ押しされてる,0
まyちょ,0
チムの練度が違うね,0
えら,0
リスナーは黙って見てろよ,0
大丈夫だよ～！こっから！,0
チームがんばれ！,0
大丈夫大丈夫♡,0
話せてないかも、情報が,0
バラバラであたるの勿体ないな,0
全部惜しいんよ がんばれ！,1
おしいな,1
四天王戦か,0
ずっと四天王よな,0
どんまい,0
どんまいしか言えん,0
早めの判断ね,0
がんばれ、,0
nt！応援しようぜ,0
いけるよ！がんばれ！,0
おぺがんば！,0
オペいいねぇ,0
がんばれみんな,0
いい武器背負ってんね,0
ふぁいてぃーん!,0
背負い手がんばれ！,0
ファイトーー,0
相手フィジカルつえ,0
見守るしかない,0
楽しんでけ〜！,0
ドン座が一番イラン,0
まだまだ！,0
まあ攻めマやし,0
背負うか！,0
みんながんばれー！,0
GO！,0
ラッシュ多いのにミッドオペ刺さらんくない？,0
蜻蛉軍団ふぁいてぃん！,0
勝てる勝てる♡,0
これつえーよな〜,0
スピード感が今までとちげぇな相手,0
迷わずに,0
ドン座,0
ヘブンにいいイメージないな,0
カバー早いな,0
さすロレ,0
まだこっからよ,0
ないすわん,1
ロレー？,0
ロレんとこはロレ自身がコーチしてるレベルだからな。間違いなく今大会最強格。,0
キープか？,0
キュン,0
葛葉神成水無瀬の誰かがもう確定させたいよな動きを,0
うまかった,0
ないすだ,1
まま,0
おペー,0
ないとら～！上手かった！,0
おぺ；,0
オペがああ,0
どま！ないす！,1
ナイスぅー！,1
もっとバックよ,0
削りナイスよ,1
さすがに潰しに来た,0
勝てるよ,0
ABO拾ったやろなぁ,0
おしかったー！,0
オペも落としにきた,0
攻めでこれはやべえ,0
ないけずよ,0
やれてるよ,0
士気上げよ,0
声出してこ！,0
いいよ、イケイケで,0
経験詰めそうな相手でわくわくするね,0
?>?,0
うまいな〜,0
C,0
どっちつかずの正義…,0
相手やるねぇ,0
インパクトボイスが必要か、,0
応援してるよ♡,0
8-4全然いい,0
最終日あぅ,0
まだいける！,0
楽しんでやろう、みんな,0
あげてけ〜,0
がんばえ♡,0
あげてけぇ〜！,0
がんばえーー！,0
Let's goo Kuzuhaa,0
たのしんでぇ！,0
かるび報告えらい,0
武器だー！,0
頑張れー♪,0
いいのあったね,0
お！いいね,0
ラッキー,0
もらっちゃお～,0
ラッキー！,0
無料配布,0
らっきー,0
いいもん拾えた！,0
ラッキーだ,0
頑張れぇー！,0
おしい～どま！,1
それやりたいな,0
のせさんつっよ,0
どまどまー,0
大会本番見てる気持ちになってる,0
どまい！,0
出てくるタイミングうまいな,0
棚からヴァンダル,0
タイミングわりー,0
うーん、どま,0
のせさんつよ,0
どんまいどんまい！,0
焦りすぎや,0
あれはバッド,0
背負いすぎんでー大丈夫,0
きゅーちゃんつよーい,0
くずはあ！元気だして,0
真面目にだけど強気に！気持ちで負けるなああ,0
どまどまどまなんだから！,0
ないすとらーい！,1
ないとらや,0
声出してこー,0
ないけずよ～,0
ないけずー！,0
惜しいー！,1
ちょっと命大事にしすぎとるなぁ,0
かみ合わないな,0
切り替えやで,0
ナイストライ,1
低いよ,0
まだまだいけるよー！,0
マイナス感情もったないぞー,0
とるぞー！,0
ないとらよ～,0
強,0
全部おしい,1
ナイスキルだ~,1
元気だしてこー！,0
呪い発動やー！攻めファイト！,0
39れちご,0
まあ攻め構成攻め構成,0
さーて9-3の呪い発動させるか,0
むずそうだなぁ,0
相手綺麗な守り〜,0
いつも攻め強いから大丈夫ntnt,0
がんばれぇ,0
皆様ファイトです…！,0
いらっしゃーい,0
葛葉気持ちデ負けてる,0
切り替えてけ～,0
声出してけ〜！,0
声出してこーー！,0
大丈夫！,0
攻めガンバれ,0
楽しんで,0
渋ハルきちゃ！,0
巻き返せるぞ頑張れ～！,0
渋谷ハルでーす,0
まだ負けてないー！,0
声出てなああいファああいと！,0
攻め頑張れ〜,0
大丈夫がんばれ！,0
こっから！,0
がんばれーー！元気出せ〜！,0
攻めファイティン！,0
スクリムだからいいぞ！学びがんばろう！,0
呪いのスコア発動で,0
いやこっからでしょ！,0
焦りで武器構える前に飛び出ちまってる,0
攻めふぁいてぃーーん！,0
コール！,0
お疲れだねえ頑張れーー,0
ふぁいと～！,0
盛り返してこー！,0
がんばれ~！,0
大丈夫よ～こっから巻き返そう！,0
切り替えやー,0
渋ハルやほー,0
気持ちで負けるなー！強気強気！がんばれー、！,0
また終わってないよ,0
攻めて,0
呪い発動させよ〜,0
声出してがんばれ！,0
元チームメイトののせさんもほんとめちゃくちゃ強くなってて、なんかいい.,0
ここからよ,0
声出てないぞー！,0
相手チームほぼラッシュしかしてないんよな,0
こっからこっから！,0
自信感じゃよ,0
ラッシュ以外みれなかったのキチー,0
アセントはフィジがものを言うからまあ,0
試合中は気持ちで負けちゃダメだぞ,0
ガンバレ,0
39だ！攻め行くぞぉ！,0
れちごです,0
声出してけクズは,0
元気だしてー！,0
奇跡起こすならここに勝ちてぇ,0
ファイとー,0
攻め強いからいけるぞ,0
十分頑張ってんだよ葛葉は…,0
調子上がってくれば破壊出来るよ,0
中で耐えがないからそりゃラッシュ擦るよなあ,0
色々考えすぎだなあ,0
みんな声がいつもより出てない気がする泣,0
お疲れだねがんばれ,0
君最強だから大丈夫だよ,0
うめぇのはわかってる,0
こいや,0
明日勝てばなんでもいいんや！今日は相手をしっかり把握できれば,0
応援ならできるがんば！,0
チームはちゃんと強いぞー！差はちょっとだけや！,0
かるび、報告の質上がったなあ,0
メンタル,0
声も出てるのにねぇ,0
いけー。,0
大丈夫葛葉強いよがんばれ！,0
かるびもがんばってるー！,0
がんばれぇぇ,0
ロレチームってアセント勝率100%じゃね？,0
ganbare,0
いけるぞー,0
カバーがあついんだ,0
うらめった,0
きちぃな,0
うまいなあ,0
うんめえな,0
ロレえぎぃな,0
まじでローレンが強すぎるなぁ,0
誰も前進してなかったな,0
仕上がってるねぇ,0
判断むじいねえ,0
相手めちゃくちゃ上手いな！,0
なかなか噛み合わないな〜,0
やりずらそうね,0
とろけとる,0
nt nt！,0
得意と思ったが世界は広いな,0
ナイストライ！,1
相手カバーうまいなぁ,0
カバーが固い,0
no,0
これが中で耐えってやつだよな,0
いつもラッシュとは言うもののラッシュせんな,0
相手強い,0
声だしてこ,0
いったんマイバいらなくないか？,0
なんばがんばがんば,0
フィジつよいなぁ,0
射線がいっぱいだぁ,0
キッザニア命大事にがんばれ！,0
経験値差がでてるよなぁ,0
これでセット隠してるんだったらやばいな,0
阿吽の呼吸が不足してるか,0
メンタルくるわ,0
チームは成長してるだろ 単純に相手が強いねん,0
明日が本番だしね！がんばれー！蜻蛉軍団！,0
ロレのチーム、雰囲気がずっと男子校,0
向こう無敗だよね？そりゃ強いよ,0
ロレだけじゃないよな,0
